create_date,create_hour,start_geo_id,end_geo_id,demand_count
2017-08-03,20,16,48,2
2017-08-03,20,16,49,1
2017-08-03,20,16,50,2
2017-08-03,20,16,55,8
2017-08-03,20,16,60,1
2017-08-03,20,16,62,2
2017-08-03,20,16,70,1
2017-08-03,20,16,71,1
2017-08-03,20,16,72,1
2017-08-03,20,16,76,2
2017-08-03,20,16,77,1
2017-08-03,20,16,80,1
2017-08-03,20,16,85,1
2017-08-03,20,16,86,3
2017-08-03,20,16,92,3
2017-08-03,20,16,93,1
2017-08-03,20,16,119,1
2017-08-03,20,16,135,1
2017-08-03,20,16,140,1
2017-08-03,20,16,210,1
2017-08-03,20,16,251,1
2017-08-03,20,17,1,2
2017-08-03,20,17,9,1
2017-08-03,20,17,18,1
2017-08-03,20,17,22,2
2017-08-03,20,17,23,1
2017-08-03,20,17,24,2
2017-08-03,20,17,40,1
2017-08-03,20,17,44,1
2017-08-03,20,17,89,1
2017-08-03,20,17,94,1
2017-08-03,20,17,111,1
2017-08-03,20,17,135,1
2017-08-03,20,18,1,1
2017-08-03,20,18,8,2
2017-08-03,20,18,9,1
2017-08-03,20,18,12,1
2017-08-03,20,18,17,4
2017-08-03,20,18,18,5
2017-08-03,20,18,21,1
2017-08-03,20,18,23,1
2017-08-03,20,18,24,1
2017-08-03,20,18,27,1
2017-08-03,20,18,36,1
2017-08-03,20,18,45,1
2017-08-03,20,18,47,1
2017-08-03,20,18,51,2
2017-08-03,20,18,63,1
2017-08-03,20,18,64,1
2017-08-03,20,18,66,1
2017-08-03,20,18,70,2
2017-08-03,20,18,85,1
2017-08-03,20,18,86,2
2017-08-03,20,18,146,1
2017-08-03,20,18,147,2
2017-08-03,20,18,191,1
2017-08-03,20,19,6,3
2017-08-03,20,19,15,2
2017-08-03,20,19,19,1
2017-08-03,20,19,22,1
2017-08-03,20,19,31,1
2017-08-03,20,19,33,1
2017-08-03,20,19,40,1
2017-08-03,20,19,61,1
2017-08-03,20,19,71,1
2017-08-03,20,19,78,1
2017-08-03,20,19,86,1
2017-08-03,20,19,90,1
2017-08-03,20,19,100,1
2017-08-03,20,20,3,1
2017-08-03,20,20,8,2
2017-08-03,20,20,15,1
2017-08-03,20,20,22,1
2017-08-03,20,20,31,1
2017-08-03,20,20,34,1
2017-08-03,20,20,37,1
2017-08-03,20,20,46,1
2017-08-03,20,20,64,1
2017-08-03,20,20,71,1
2017-08-03,20,21,0,1
2017-08-03,20,21,9,2
2017-08-03,20,21,13,1
2017-08-03,20,21,18,1
2017-08-03,20,21,19,1
2017-08-03,20,21,20,1
2017-08-03,20,21,21,3
2017-08-03,20,21,24,7
2017-08-03,20,21,25,1
2017-08-03,20,21,39,1
2017-08-03,20,21,59,1
2017-08-03,20,21,63,1
2017-08-03,20,21,64,1
2017-08-03,20,21,69,2
2017-08-03,20,21,71,1
2017-08-03,20,21,77,1
2017-08-03,20,21,86,1
2017-08-03,20,21,93,1
2017-08-03,20,21,115,1
2017-08-03,20,22,2,1
2017-08-03,20,22,5,1
2017-08-03,20,22,6,2
2017-08-03,20,22,9,1
2017-08-03,20,22,13,1
2017-08-03,20,22,15,3
2017-08-03,20,22,17,1
2017-08-03,20,22,18,1
2017-08-03,20,22,22,3
2017-08-03,20,22,23,1
2017-08-03,20,22,24,3
2017-08-03,20,22,33,1
2017-08-03,20,22,39,1
2017-08-03,20,22,48,2
2017-08-03,20,22,51,1
2017-08-03,20,22,56,1
2017-08-03,20,22,59,1
2017-08-03,20,22,61,1
2017-08-03,20,22,62,2
2017-08-03,20,22,64,2
2017-08-03,20,22,71,2
2017-08-03,20,22,76,2
2017-08-03,20,22,88,1
2017-08-03,20,22,109,1
2017-08-03,20,22,207,1
2017-08-03,20,23,23,1
2017-08-03,20,23,63,1
2017-08-03,20,23,90,1
2017-08-03,20,23,96,1
2017-08-03,20,23,147,1
2017-08-03,20,23,649,1
2017-08-03,20,24,1,8
2017-08-03,20,24,3,6
2017-08-03,20,24,6,6
2017-08-03,20,24,8,2
2017-08-03,20,24,9,6
2017-08-03,20,24,13,3
2017-08-03,20,24,16,2
2017-08-03,20,24,19,2
2017-08-03,20,24,20,2
2017-08-03,20,24,22,5
2017-08-03,20,24,23,1
2017-08-03,20,24,24,4
2017-08-03,20,24,26,1
2017-08-03,20,24,27,12
2017-08-03,20,24,29,1
2017-08-03,20,24,30,1
2017-08-03,20,24,39,5
2017-08-03,20,24,55,1
2017-08-03,20,24,56,2
2017-08-03,20,24,63,2
2017-08-03,20,24,64,1
2017-08-03,20,24,73,1
2017-08-03,20,24,76,1
2017-08-03,20,24,79,3
2017-08-03,20,24,80,1
2017-08-03,20,24,85,1
2017-08-03,20,24,86,1
2017-08-03,20,24,90,1
2017-08-03,20,24,99,1
2017-08-03,20,24,101,1
2017-08-03,20,24,103,1
2017-08-03,20,24,117,1
2017-08-03,20,24,127,1
2017-08-03,20,24,129,1
2017-08-03,20,24,135,1
2017-08-03,20,24,143,1
2017-08-03,20,24,158,1
2017-08-03,20,24,194,1
2017-08-03,20,25,17,1
2017-08-03,20,25,71,2
2017-08-03,20,25,77,1
2017-08-03,20,25,88,2
2017-08-03,20,26,22,4
2017-08-03,20,26,36,1
2017-08-03,20,26,45,1
2017-08-03,20,26,55,1
2017-08-03,20,26,63,1
2017-08-03,20,26,64,2
2017-08-03,20,26,73,1
2017-08-03,20,26,115,1
2017-08-03,20,27,1,7
2017-08-03,20,27,3,1
2017-08-03,20,27,9,2
2017-08-03,20,27,13,1
2017-08-03,20,27,22,1
2017-08-03,20,27,24,3
2017-08-03,20,27,29,1
2017-08-03,20,27,39,2
2017-08-03,20,27,55,1
2017-08-03,20,27,56,1
2017-08-03,20,27,72,2
2017-08-03,20,27,79,1
2017-08-03,20,27,94,1
2017-08-03,20,27,107,1
2017-08-03,20,27,111,1
2017-08-03,20,29,9,1
2017-08-03,20,29,10,1
2017-08-03,20,29,29,1
2017-08-03,20,29,72,1
2017-08-03,20,29,101,1
2017-08-03,20,30,30,1
2017-08-03,20,30,41,1
2017-08-03,20,30,88,1
2017-08-03,20,31,1,1
2017-08-03,20,31,6,1
2017-08-03,20,31,14,2
2017-08-03,20,31,31,2
2017-08-03,20,31,34,1
2017-08-03,20,31,41,1
2017-08-03,20,31,72,2
2017-08-03,20,31,90,1
2017-08-03,20,31,168,1
2017-08-03,20,32,0,1
2017-08-03,20,32,5,1
2017-08-03,20,32,34,1
2017-08-03,20,32,45,1
2017-08-03,20,32,50,1
2017-08-03,20,32,144,1
2017-08-03,20,33,1,1
2017-08-03,20,33,6,1
2017-08-03,20,33,22,1
2017-08-03,20,33,24,1
2017-08-03,20,33,55,2
2017-08-03,20,33,62,2
2017-08-03,20,33,72,1
2017-08-03,20,33,79,1
2017-08-03,20,33,107,1
2017-08-03,20,34,5,1
2017-08-03,20,34,6,1
2017-08-03,20,34,27,2
2017-08-03,20,34,34,2
2017-08-03,20,34,45,2
2017-08-03,20,34,46,1
2017-08-03,20,34,48,1
2017-08-03,20,34,55,2
2017-08-03,20,34,56,1
2017-08-03,20,34,64,1
2017-08-03,20,34,76,2
2017-08-03,20,34,88,1
2017-08-03,20,34,96,1
2017-08-03,20,34,193,1
2017-08-03,20,34,219,1
2017-08-03,20,36,18,1
2017-08-03,20,36,27,1
2017-08-03,20,36,42,1
2017-08-03,20,36,51,1
2017-08-03,20,39,1,1
2017-08-03,20,39,6,3
2017-08-03,20,39,8,1
2017-08-03,20,39,9,3
2017-08-03,20,39,13,1
2017-08-03,20,39,14,1
2017-08-03,20,39,17,1
2017-08-03,20,39,18,1
2017-08-03,20,39,19,1
2017-08-03,20,39,22,5
2017-08-03,20,39,24,3
2017-08-03,20,39,25,1
2017-08-03,20,39,26,2
2017-08-03,20,39,27,2
2017-08-03,20,39,39,1
2017-08-03,20,39,50,1
2017-08-03,20,39,55,1
2017-08-03,20,39,57,1
2017-08-03,20,39,60,1
2017-08-03,20,39,61,1
2017-08-03,20,39,64,2
2017-08-03,20,39,70,2
2017-08-03,20,39,73,1
2017-08-03,20,39,86,2
2017-08-03,20,39,94,1
2017-08-03,20,39,199,1
2017-08-03,20,39,225,1
2017-08-03,20,40,2,1
2017-08-03,20,40,40,1
2017-08-03,20,41,16,1
2017-08-03,20,41,20,1
2017-08-03,20,41,23,1
2017-08-03,20,41,25,1
2017-08-03,20,41,27,1
2017-08-03,20,41,39,1
2017-08-03,20,41,40,1
2017-08-03,20,41,41,1
2017-08-03,20,41,55,1
2017-08-03,20,41,56,1
2017-08-03,20,41,66,1
2017-08-03,20,41,74,1
2017-08-03,20,41,80,1
2017-08-03,20,41,90,1
2017-08-03,20,41,92,1
2017-08-03,20,41,322,1
2017-08-03,20,42,235,2
2017-08-03,20,44,22,1
2017-08-03,20,44,74,1
2017-08-03,20,44,110,1
2017-08-03,20,44,151,1
2017-08-03,20,45,14,2
2017-08-03,20,45,90,1
2017-08-03,20,45,150,1
2017-08-03,20,45,260,1
2017-08-03,20,46,21,1
2017-08-03,20,46,26,1
2017-08-03,20,46,27,1
2017-08-03,20,46,30,1
2017-08-03,20,46,50,1
2017-08-03,20,46,56,2
2017-08-03,20,46,72,1
2017-08-03,20,46,139,1
2017-08-03,20,47,6,1
2017-08-03,20,47,16,1
2017-08-03,20,47,18,1
2017-08-03,20,47,23,1
2017-08-03,20,47,24,1
2017-08-03,20,47,39,1
2017-08-03,20,47,55,2
2017-08-03,20,47,108,1
2017-08-03,20,47,111,1
2017-08-03,20,47,125,1
2017-08-03,20,47,273,1
2017-08-03,20,48,45,1
2017-08-03,20,48,48,2
2017-08-03,20,48,55,1
2017-08-03,20,48,86,1
2017-08-03,20,48,90,1
2017-08-03,20,48,114,1
2017-08-03,20,49,1,1
2017-08-03,20,49,56,1
2017-08-03,20,50,1,1
2017-08-03,20,50,20,1
2017-08-03,20,50,34,1
2017-08-03,20,50,39,1
2017-08-03,20,50,50,2
2017-08-03,20,50,63,1
2017-08-03,20,50,64,1
2017-08-03,20,50,66,1
2017-08-03,20,50,144,1
2017-08-03,20,51,13,1
2017-08-03,20,51,39,1
2017-08-03,20,51,47,1
2017-08-03,20,51,63,1
2017-08-03,20,51,102,1
2017-08-03,20,52,74,1
2017-08-03,20,53,14,1
2017-08-03,20,54,106,1
2017-08-03,20,54,145,1
2017-08-03,20,55,1,1
2017-08-03,20,55,6,3
2017-08-03,20,55,8,1
2017-08-03,20,55,14,1
2017-08-03,20,55,16,2
2017-08-03,20,55,20,1
2017-08-03,20,55,22,3
2017-08-03,20,55,24,1
2017-08-03,20,55,27,2
2017-08-03,20,55,31,3
2017-08-03,20,55,33,1
2017-08-03,20,55,34,4
2017-08-03,20,55,41,3
2017-08-03,20,55,48,1
2017-08-03,20,55,49,1
2017-08-03,20,55,50,3
2017-08-03,20,55,55,1
2017-08-03,20,55,56,3
2017-08-03,20,55,62,1
2017-08-03,20,55,63,1
2017-08-03,20,55,70,3
2017-08-03,20,55,71,1
2017-08-03,20,55,72,1
2017-08-03,20,55,77,2
2017-08-03,20,55,79,2
2017-08-03,20,55,86,1
2017-08-03,20,55,90,1
2017-08-03,20,55,94,1
2017-08-03,20,55,140,1
2017-08-03,20,55,152,1
2017-08-03,20,55,161,1
2017-08-03,20,56,1,3
2017-08-03,20,56,14,1
2017-08-03,20,56,15,1
2017-08-03,20,56,16,2
2017-08-03,20,56,21,1
2017-08-03,20,56,27,2
2017-08-03,20,56,33,1
2017-08-03,20,56,39,1
2017-08-03,20,56,41,1
2017-08-03,20,56,44,1
2017-08-03,20,56,55,1
2017-08-03,20,56,56,1
2017-08-03,20,56,86,2
2017-08-03,20,56,92,3
2017-08-03,20,56,107,1
2017-08-03,20,56,168,1
2017-08-03,20,56,204,1
2017-08-03,20,57,13,1
2017-08-03,20,57,14,1
2017-08-03,20,57,23,1
2017-08-03,20,57,41,1
2017-08-03,20,57,96,1
2017-08-03,20,58,105,1
2017-08-03,20,59,6,1
2017-08-03,20,59,63,1
2017-08-03,20,59,229,1
2017-08-03,20,61,16,1
2017-08-03,20,61,20,1
2017-08-03,20,61,25,3
2017-08-03,20,61,44,1
2017-08-03,20,61,52,1
2017-08-03,20,61,71,2
2017-08-03,20,61,74,2
2017-08-03,20,61,91,1
2017-08-03,20,62,3,2
2017-08-03,20,62,6,2
2017-08-03,20,62,33,1
2017-08-03,20,62,41,1
2017-08-03,20,62,55,1
2017-08-03,20,62,62,1
2017-08-03,20,62,244,1
2017-08-03,20,63,1,1
2017-08-03,20,63,5,1
2017-08-03,20,63,9,1
2017-08-03,20,63,13,1
2017-08-03,20,63,17,2
2017-08-03,20,63,22,1
2017-08-03,20,63,26,1
2017-08-03,20,63,51,1
2017-08-03,20,63,63,1
2017-08-03,20,63,69,1
2017-08-03,20,63,85,1
2017-08-03,20,63,92,1
2017-08-03,20,64,18,1
2017-08-03,20,64,26,2
2017-08-03,20,64,27,1
2017-08-03,20,64,34,1
2017-08-03,20,64,51,1
2017-08-03,20,64,53,1
2017-08-03,20,64,61,1
2017-08-03,20,64,63,1
2017-08-03,20,64,118,1
2017-08-03,20,65,20,2
2017-08-03,20,65,149,1
2017-08-03,20,66,257,1
2017-08-03,20,67,33,1
2017-08-03,20,67,59,1
2017-08-03,20,67,67,2
2017-08-03,20,67,70,1
2017-08-03,20,67,74,1
2017-08-03,20,67,115,1
2017-08-03,20,67,165,1
2017-08-03,20,67,389,1
2017-08-03,20,69,24,1
2017-08-03,20,69,27,1
2017-08-03,20,69,90,1
2017-08-03,20,69,187,1
2017-08-03,20,70,9,1
2017-08-03,20,70,27,1
2017-08-03,20,70,30,1
2017-08-03,20,70,31,1
2017-08-03,20,70,33,1
2017-08-03,20,70,34,1
2017-08-03,20,70,36,1
2017-08-03,20,70,61,1
2017-08-03,20,70,64,1
2017-08-03,20,70,70,1
2017-08-03,20,70,80,1
2017-08-03,20,70,86,1
2017-08-03,20,70,88,1
2017-08-03,20,70,90,2
2017-08-03,20,70,129,1
2017-08-03,20,70,172,1
2017-08-03,20,71,6,1
2017-08-03,20,71,10,1
2017-08-03,20,71,16,1
2017-08-03,20,71,18,1
2017-08-03,20,71,21,1
2017-08-03,20,71,22,1
2017-08-03,20,71,24,1
2017-08-03,20,71,25,1
2017-08-03,20,71,72,1
2017-08-03,20,72,3,1
2017-08-03,20,72,4,1
2017-08-03,20,72,9,1
2017-08-03,20,72,15,1
2017-08-03,20,72,23,1
2017-08-03,20,72,24,2
2017-08-03,20,72,31,1
2017-08-03,20,72,42,1
2017-08-03,20,72,56,1
2017-08-03,20,72,59,1
2017-08-03,20,72,61,1
2017-08-03,20,72,62,2
2017-08-03,20,72,65,1
2017-08-03,20,72,69,1
2017-08-03,20,72,72,1
2017-08-03,20,72,76,1
2017-08-03,20,72,80,1
2017-08-03,20,72,89,1
2017-08-03,20,72,136,1
2017-08-03,20,72,149,4
2017-08-03,20,72,194,1
2017-08-03,20,73,89,1
2017-08-03,20,73,231,1
2017-08-03,20,74,74,1
2017-08-03,20,76,6,3
2017-08-03,20,76,15,3
2017-08-03,20,76,21,1
2017-08-03,20,76,24,3
2017-08-03,20,76,26,2
2017-08-03,20,76,39,2
2017-08-03,20,76,55,1
2017-08-03,20,76,62,1
2017-08-03,20,76,64,1
2017-08-03,20,76,86,1
2017-08-03,20,76,92,1
2017-08-03,20,77,6,1
2017-08-03,20,77,21,1
2017-08-03,20,77,23,1
2017-08-03,20,77,24,1
2017-08-03,20,77,47,1
2017-08-03,20,77,48,2
2017-08-03,20,77,55,1
2017-08-03,20,77,59,1
2017-08-03,20,77,151,1
2017-08-03,20,79,3,1
2017-08-03,20,79,9,1
2017-08-03,20,79,27,1
2017-08-03,20,79,33,1
2017-08-03,20,79,36,1
2017-08-03,20,79,79,2
2017-08-03,20,79,102,1
2017-08-03,20,79,134,1
2017-08-03,20,79,198,1
2017-08-03,20,79,199,1
2017-08-03,20,80,9,1
2017-08-03,20,80,16,1
2017-08-03,20,80,33,1
2017-08-03,20,80,76,1
2017-08-03,20,81,140,1
2017-08-03,20,85,21,1
2017-08-03,20,85,85,1
2017-08-03,20,85,262,1
2017-08-03,20,86,6,1
2017-08-03,20,86,15,1
2017-08-03,20,86,16,1
2017-08-03,20,86,20,2
2017-08-03,20,86,21,1
2017-08-03,20,86,24,1
2017-08-03,20,86,25,1
2017-08-03,20,86,26,1
2017-08-03,20,86,29,1
2017-08-03,20,86,31,1
2017-08-03,20,86,39,1
2017-08-03,20,86,48,1
2017-08-03,20,86,50,1
2017-08-03,20,86,55,1
2017-08-03,20,86,70,1
2017-08-03,20,86,76,3
2017-08-03,20,86,85,1
2017-08-03,20,86,86,2
2017-08-03,20,86,472,1
2017-08-03,20,88,16,1
2017-08-03,20,88,19,1
2017-08-03,20,88,21,1
2017-08-03,20,88,27,1
2017-08-03,20,88,34,1
2017-08-03,20,88,41,1
2017-08-03,20,88,62,1
2017-08-03,20,88,64,2
2017-08-03,20,88,69,1
2017-08-03,20,88,88,1
2017-08-03,20,88,90,1
2017-08-03,20,88,124,3
2017-08-03,20,90,3,1
2017-08-03,20,90,9,1
2017-08-03,20,90,17,1
2017-08-03,20,90,20,1
2017-08-03,20,90,25,3
2017-08-03,20,90,34,1
2017-08-03,20,90,46,2
2017-08-03,20,90,55,1
2017-08-03,20,90,64,2
2017-08-03,20,90,72,1
2017-08-03,20,90,138,1
2017-08-03,20,92,6,1
2017-08-03,20,92,46,1
2017-08-03,20,92,62,1
2017-08-03,20,93,54,1
2017-08-03,20,94,24,1
2017-08-03,20,94,27,1
2017-08-03,20,94,94,1
2017-08-03,20,96,70,1
2017-08-03,20,99,80,1
2017-08-03,20,101,17,1
2017-08-03,20,101,18,1
2017-08-03,20,101,133,1
2017-08-03,20,103,30,1
2017-08-03,20,103,140,1
2017-08-03,20,104,1,1
2017-08-03,20,105,90,1
2017-08-03,20,109,1,1
2017-08-03,20,109,85,1
2017-08-03,20,109,89,1
2017-08-03,20,109,127,1
2017-08-03,20,110,77,1
2017-08-03,20,110,118,1
2017-08-03,20,110,124,1
2017-08-03,20,111,18,1
2017-08-03,20,111,22,1
2017-08-03,20,112,103,1
2017-08-03,20,114,79,1
2017-08-03,20,117,94,2
2017-08-03,20,118,61,2
2017-08-03,20,118,86,1
2017-08-03,20,120,120,1
2017-08-03,20,133,20,1
2017-08-03,20,133,150,1
2017-08-03,20,135,24,1
2017-08-03,20,135,39,1
2017-08-03,20,135,134,1
2017-08-03,20,138,124,1
2017-08-03,20,139,120,1
2017-08-03,20,141,27,1
2017-08-03,20,143,191,1
2017-08-03,20,144,24,1
2017-08-03,20,144,168,1
2017-08-03,20,146,108,1
2017-08-03,20,149,3,1
2017-08-03,20,150,21,1
2017-08-03,20,150,61,1
2017-08-03,20,150,85,2
2017-08-03,20,150,214,1
2017-08-03,20,151,16,1
2017-08-03,20,151,22,1
2017-08-03,20,151,31,1
2017-08-03,20,151,67,1
2017-08-03,20,151,110,1
2017-08-03,20,151,119,2
2017-08-03,20,152,85,1
2017-08-03,20,160,135,1
2017-08-03,20,161,63,1
2017-08-03,20,167,167,2
2017-08-03,20,167,291,1
2017-08-03,20,167,319,1
2017-08-03,20,168,347,1
2017-08-03,20,191,12,1
2017-08-03,20,191,99,1
2017-08-03,20,191,159,1
2017-08-03,20,191,203,1
2017-08-03,20,192,41,1
2017-08-03,20,192,52,1
2017-08-03,20,194,62,1
2017-08-03,20,198,39,1
2017-08-03,20,204,76,1
2017-08-03,20,218,56,1
2017-08-03,20,219,56,1
2017-08-03,20,223,223,1
2017-08-03,20,240,83,1
2017-08-03,20,253,90,1
2017-08-03,20,293,194,1
2017-08-03,20,347,20,1
2017-08-03,20,469,24,1
2017-08-03,22,0,63,1
2017-08-03,22,0,69,1
2017-08-03,22,1,1,1
2017-08-03,22,1,9,1
2017-08-03,22,1,12,3
2017-08-03,22,1,14,1
2017-08-03,22,1,22,3
2017-08-03,22,1,24,1
2017-08-03,22,1,26,3
2017-08-03,22,1,37,1
2017-08-03,22,1,70,1
2017-08-03,22,1,73,1
2017-08-03,22,1,109,2
2017-08-03,22,1,117,1
2017-08-03,22,1,160,1
2017-08-03,22,1,168,1
2017-08-03,22,1,244,1
2017-08-03,22,3,17,1
2017-08-03,22,3,27,1
2017-08-03,22,3,49,1
2017-08-03,22,3,55,1
2017-08-03,22,5,27,1
2017-08-03,22,5,55,1
2017-08-03,22,5,64,1
2017-08-03,22,5,67,1
2017-08-03,22,5,77,1
2017-08-03,22,5,88,1
2017-08-03,22,5,90,1
2017-08-03,22,5,130,1
2017-08-03,22,5,134,1
2017-08-03,22,5,149,1
2017-08-03,22,5,167,1
2017-08-03,22,6,6,2
2017-08-03,22,6,9,3
2017-08-03,22,6,10,2
2017-08-03,22,6,15,1
2017-08-03,22,6,16,1
2017-08-03,22,6,22,1
2017-08-03,22,6,24,1
2017-08-03,22,6,26,1
2017-08-03,22,6,27,1
2017-08-03,22,6,31,1
2017-08-03,22,6,33,2
2017-08-03,22,6,38,1
2017-08-03,22,6,39,1
2017-08-03,22,6,40,1
2017-08-03,22,6,54,1
2017-08-03,22,6,56,5
2017-08-03,22,6,62,2
2017-08-03,22,6,63,2
2017-08-03,22,6,72,2
2017-08-03,22,6,76,1
2017-08-03,22,6,78,1
2017-08-03,22,6,79,2
2017-08-03,22,6,80,1
2017-08-03,22,6,88,1
2017-08-03,22,6,89,1
2017-08-03,22,6,134,1
2017-08-03,22,6,145,1
2017-08-03,22,6,149,1
2017-08-03,22,6,189,1
2017-08-03,22,6,331,1
2017-08-03,22,8,1,1
2017-08-03,22,8,17,1
2017-08-03,22,8,22,1
2017-08-03,22,8,26,3
2017-08-03,22,8,39,2
2017-08-03,22,8,46,1
2017-08-03,22,8,55,1
2017-08-03,22,8,57,1
2017-08-03,22,8,59,1
2017-08-03,22,8,64,3
2017-08-03,22,8,133,1
2017-08-03,22,9,1,4
2017-08-03,22,9,3,1
2017-08-03,22,9,6,3
2017-08-03,22,9,18,1
2017-08-03,22,9,20,2
2017-08-03,22,9,24,2
2017-08-03,22,9,26,1
2017-08-03,22,9,27,1
2017-08-03,22,9,29,3
2017-08-03,22,9,47,1
2017-08-03,22,9,52,1
2017-08-03,22,9,62,1
2017-08-03,22,9,63,2
2017-08-03,22,9,70,1
2017-08-03,22,9,79,1
2017-08-03,22,9,80,1
2017-08-03,22,9,87,1
2017-08-03,22,9,89,3
2017-08-03,22,9,95,2
2017-08-03,22,9,107,1
2017-08-03,22,9,109,1
2017-08-03,22,9,111,1
2017-08-03,22,9,150,1
2017-08-03,22,9,181,1
2017-08-03,22,9,437,1
2017-08-03,22,10,5,1
2017-08-03,22,10,20,1
2017-08-03,22,10,21,2
2017-08-03,22,10,22,1
2017-08-03,22,10,23,2
2017-08-03,22,10,24,1
2017-08-03,22,10,25,1
2017-08-03,22,10,31,1
2017-08-03,22,10,32,2
2017-08-03,22,10,34,2
2017-08-03,22,10,41,1
2017-08-03,22,10,55,2
2017-08-03,22,10,57,1
2017-08-03,22,10,61,1
2017-08-03,22,10,63,3
2017-08-03,22,10,64,3
2017-08-03,22,10,66,1
2017-08-03,22,10,70,2
2017-08-03,22,10,71,1
2017-08-03,22,10,72,1
2017-08-03,22,10,77,3
2017-08-03,22,10,85,2
2017-08-03,22,10,86,1
2017-08-03,22,10,88,3
2017-08-03,22,10,90,1
2017-08-03,22,10,115,1
2017-08-03,22,10,118,1
2017-08-03,22,10,138,1
2017-08-03,22,10,151,1
2017-08-03,22,10,223,1
2017-08-03,22,13,18,2
2017-08-03,22,13,22,1
2017-08-03,22,13,29,1
2017-08-03,22,13,31,1
2017-08-03,22,13,59,1
2017-08-03,22,13,63,3
2017-08-03,22,13,101,1
2017-08-03,22,13,114,1
2017-08-03,22,13,117,1
2017-08-03,22,13,128,1
2017-08-03,22,13,157,2
2017-08-03,22,13,259,1
2017-08-03,22,13,430,1
2017-08-03,22,14,24,2
2017-08-03,22,14,33,1
2017-08-03,22,14,34,1
2017-08-03,22,14,62,2
2017-08-03,22,14,72,2
2017-08-03,22,15,6,3
2017-08-03,22,15,16,1
2017-08-03,22,15,18,1
2017-08-03,22,15,19,2
2017-08-03,22,15,24,3
2017-08-03,22,15,26,2
2017-08-03,22,15,27,3
2017-08-03,22,15,29,1
2017-08-03,22,15,31,1
2017-08-03,22,15,34,1
2017-08-03,22,15,37,1
2017-08-03,22,15,39,1
2017-08-03,22,15,48,2
2017-08-03,22,15,50,1
2017-08-03,22,15,55,2
2017-08-03,22,15,62,1
2017-08-03,22,15,64,1
2017-08-03,22,15,70,1
2017-08-03,22,15,76,1
2017-08-03,22,15,77,1
2017-08-03,22,15,79,1
2017-08-03,22,15,93,1
2017-08-03,22,15,118,1
2017-08-03,22,15,184,1
2017-08-03,22,15,204,1
2017-08-03,22,16,3,2
2017-08-03,22,16,6,2
2017-08-03,22,16,9,1
2017-08-03,22,16,14,2
2017-08-03,22,16,15,1
2017-08-03,22,16,16,4
2017-08-03,22,16,21,1
2017-08-03,22,16,22,1
2017-08-03,22,16,23,1
2017-08-03,22,16,24,1
2017-08-03,22,16,27,1
2017-08-03,22,16,31,2
2017-08-03,22,16,34,2
2017-08-03,22,16,40,1
2017-08-03,22,16,41,1
2017-08-03,22,16,48,1
2017-08-03,22,16,49,1
2017-08-03,22,16,50,1
2017-08-03,22,16,55,2
2017-08-03,22,16,56,2
2017-08-03,22,16,61,1
2017-08-03,22,16,76,1
2017-08-03,22,16,77,1
2017-08-03,22,16,86,2
2017-08-03,22,16,88,1
2017-08-03,22,16,104,1
2017-08-03,22,16,273,1
2017-08-03,22,17,1,2
2017-08-03,22,17,6,1
2017-08-03,22,17,11,2
2017-08-03,22,17,15,1
2017-08-03,22,17,17,2
2017-08-03,22,17,18,3
2017-08-03,22,17,22,4
2017-08-03,22,17,23,1
2017-08-03,22,17,24,5
2017-08-03,22,17,27,1
2017-08-03,22,17,55,1
2017-08-03,22,18,1,2
2017-08-03,22,18,13,1
2017-08-03,22,18,16,1
2017-08-03,22,18,17,1
2017-08-03,22,18,18,3
2017-08-03,22,18,22,2
2017-08-03,22,18,23,1
2017-08-03,22,18,25,1
2017-08-03,22,18,26,1
2017-08-03,22,18,27,1
2017-08-03,22,18,34,1
2017-08-03,22,18,39,2
2017-08-03,22,18,47,1
2017-08-03,22,18,51,1
2017-08-03,22,18,55,1
2017-08-03,22,18,63,1
2017-08-03,22,18,72,1
2017-08-03,22,18,91,1
2017-08-03,22,18,99,2
2017-08-03,22,18,100,1
2017-08-03,22,18,101,2
2017-08-03,22,18,102,1
2017-08-03,22,18,133,2
2017-08-03,22,18,146,1
2017-08-03,22,18,150,1
2017-08-03,22,19,6,2
2017-08-03,22,19,9,2
2017-08-03,22,19,15,2
2017-08-03,22,19,24,1
2017-08-03,22,19,29,1
2017-08-03,22,19,31,1
2017-08-03,22,19,33,1
2017-08-03,22,19,34,1
2017-08-03,22,19,39,1
2017-08-03,22,19,40,1
2017-08-03,22,19,48,2
2017-08-03,22,19,56,1
2017-08-03,22,19,76,1
2017-08-03,22,19,79,1
2017-08-03,22,19,80,1
2017-08-03,22,19,88,1
2017-08-03,22,19,90,1
2017-08-03,22,20,14,1
2017-08-03,22,20,22,1
2017-08-03,22,20,23,1
2017-08-03,22,20,39,2
2017-08-03,22,20,52,1
2017-08-03,22,20,56,1
2017-08-03,22,20,57,1
2017-08-03,22,20,61,2
2017-08-03,22,20,76,1
2017-08-03,22,20,119,1
2017-08-03,22,21,9,1
2017-08-03,22,21,10,1
2017-08-03,22,21,12,1
2017-08-03,22,21,13,1
2017-08-03,22,21,15,2
2017-08-03,22,21,17,1
2017-08-03,22,21,19,1
2017-08-03,22,21,21,1
2017-08-03,22,21,26,1
2017-08-03,22,21,27,1
2017-08-03,22,21,29,1
